time,left_eye,right_eye,lips,head_h,head_v,head_slope,planar_angle,lip_sum,lip_ratio,abs_mov 
5348,0.013343813684709327,0,0.01658717111405278,8.0,1.0,9.0,0.005855495861585928,4.0850168849326,0.01658717111405278,1
5349,0.016943849460045568,0,0.0017777211135233673,4.0,1.0,5.0,0.0058907552668820955,4.058250008648258,0.0017777211135233673,0
5350,0.00407962600143244,0,0.00458932431445902,5.0,1.0,6.0,0.002941065317389809,0.962056209140286,0.00458932431445902,0
5351,0.034465712132252746,0,0.020236614648344475,2.0,0.0,2.0,0.0,2.035096094879208,0.020236614648344475,0
5352,0.0001637361132401649,0,0.016033402018422793,3.0,0.0,3.0,0.002949689949492287,3.0346230455359375,0.016033402018422793,0
5353,0.04361281581131923,0,0.015833177313311353,1.0,0.0,1.0,0.0028803407902603037,3.080492485448218,0.015833177313311353,0
5354,0.02631357734631548,0,0.004313547242572879,3.0,2.0,5.0,0.0030185258480790074,0.9987140905439844,0.004313547242572879,1
5355,0.09357334070383519,0,0.014028238120793401,0.0,1.0,1.0,0.00012935160281165974,0.045923953175929455,0.014028238120793401,1
5356,0.060762277303670065,0,0.005656438368528083,3.0,3.0,0.0,0.002872085918860564,2.0434283824626505,0.005656438368528083,0
5357,0.006476652045460385,0,0.004025315225606119,2.0,0.0,2.0,0.00010137618132228035,1.0106677443529009,0.004025315225606119,0
5358,0.01034355993679792,0,0.0043464845266592,0.0,0.0,0.0,0.0,0.9868366849338202,0.0043464845266592,0
5359,0.023444660311991272,0,0.004227602284700704,2.0,1.0,1.0,0.005829372633922426,0.9987397601338444,0.004227602284700704,0
5360,0.01543000142940859,0,0.004227602284700704,2.0,1.0,3.0,3.3504766049744644e-05,0.9987397601338444,0.004227602284700704,1
5361,0.00904704149608343,0,0.008371799752265319,1.0,0.0,1.0,0.002898055644043626,1.997504429286721,0.008371799752265319,0
5362,0.010139352009372327,0,0.0005360215358533038,0.0,1.0,1.0,0.005821436101702597,0.008820747358527115,0.0005360215358533038,0
5363,0.0076259097002283616,0,0.005827170072169541,3.0,1.0,2.0,0.002923380457658971,1.9980494403762918,0.005827170072169541,0
5364,0.014435568577807256,0,0.015855430153118133,5.0,1.0,6.0,0.0028729742678272486,2.962311603492793,0.015855430153118133,0
5365,0.018162280504878225,0,0.003757633983392794,4.0,1.0,3.0,2.5276141843489502e-05,0.9994367718272485,0.003757633983392794,0
5366,0.025206113540046926,0,0.007503781465209025,3.0,0.0,3.0,0.008695433011782754,2.091331005115819,0.007503781465209025,0
5367,0.018517675385146204,0,0.00800248522900776,1.0,0.0,1.0,0.002898542607177623,2.0914489862879293,0.00800248522900776,0
5368,0.018517675385146204,0,0.004151986257881268,2.0,0.0,2.0,0.0,0.9748101598445373,0.004151986257881268,0
5369,0.0,0,0.004151986257881268,2.0,0.0,2.0,0.0,0.9748101598445373,0.004151986257881268,0
5370,0.0,0,0.00998445217503724,1.0,0.0,1.0,0.00289849390353454,0.9988944168044895,0.00998445217503724,0
5371,0.0029423135553566238,0,0.00572811442784571,1.0,1.0,2.0,0.00290687114756074,1.9984491698038482,0.00572811442784571,0
5372,0.007097214957732356,0,0.0014866682034967438,1.0,1.0,0.0,0.00290687114756074,2.9979949340424525,0.0014866682034967438,0
5373,0.007097214957732356,0,0.0022594792783194872,2.0,0.0,2.0,0.0,4.089889167331023,0.0022594792783194872,0
5374,0.026054779973464226,0,0.0005685593008612488,1.0,1.0,0.0,0.0028732664530823583,0.058037624442846436,0.0005685593008612488,0
5375,0.0160686333829389,0,0.009786052474179796,0.0,1.0,1.0,0.005788466561261259,0.9989445910287316,0.009786052474179796,0
5376,0.005824640541140014,0,0.005471345691502316,2.0,1.0,3.0,8.281093446780002e-06,2.0328011998744557,0.005471345691502316,0
5377,0.0,0,0.00199825102196044,1.0,1.0,0.0,0.002873555309086482,2.998352929239701,0.00199825102196044,0
5378,0.02398839113356044,0,0.007614602793596492,0.0,1.0,1.0,0.0,4.996860997885051,0.007614602793596492,0
5379,0.009615192734181321,0,0.008284403656347306,2.0,1.0,3.0,0.0,2.033187152375689,0.008284403656347306,0
5380,0.017014045686365997,0,0.0013866944943592974,2.0,0.0,2.0,0.0,2.9631270317574945,0.0013866944943592974,0
5381,0.022441436144329974,0,0.018745671348847193,2.0,1.0,1.0,0.005780282443663738,0.9986460836474578,0.018745671348847193,0
5382,0.016517658826352477,0,0.009873073945702027,0.0,0.0,0.0,0.005780282443663738,0.9880969248000042,0.009873073945702027,0
5383,0.016517658826352477,0,0.005639714552439334,0.0,1.0,1.0,0.0,1.9872898221993296,0.005639714552439334,1
5384,0.009930826277854021,0,0.005500359718246028,0.0,0.0,0.0,0.0057636249386386436,1.962328017913677,0.005500359718246028,0
5385,0.01679580546810422,0,0.0014137667240001761,2.0,0.0,2.0,0.0,2.9265427692922685,0.0014137667240001761,0
5386,0.0,0,0.0060032530438678955,2.0,0.0,2.0,0.0,1.9639245177588407,0.0060032530438678955,0
5387,0.0,0,0.010089846038113748,1.0,0.0,1.0,0.0028817885361053816,0.9997097663802492,0.010089846038113748,0
5388,0.007097214957732356,0,0.00012013506338248714,0.0,0.0,0.0,0.0,0.011903075199995783,0.00012013506338248714,0
5389,0.007097214957732356,0,7.409577919365029e-05,1.0,0.0,1.0,0.0028817885361053816,0.05731015939500139,7.409577919365029e-05,0
5390,0.004597015744403077,0,0.004039128550686555,0.0,1.0,1.0,1.656177544611271e-05,0.9537858132043198,0.004039128550686555,0
5391,0.02395539552684961,0,0.009989244398615926,0.0,0.0,0.0,3.3219280471207153e-05,0.999723260013127,0.009989244398615926,0
5392,0.026707057842504434,0,0.009632639487949402,2.0,1.0,3.0,0.005780282443663738,0.9640342519558374,0.009632639487949402,0
5393,0.02414448352816212,0,0.0038767544825961675,0.0,1.0,1.0,0.005747063163192531,1.034881905456615,0.0038767544825961675,0
5394,0.009930826277854021,0,0.0,0.0,1.0,1.0,1.656177544611271e-05,0.0,0.0,0
5395,0.016517658826352477,0,0.004086592994245852,1.0,1.0,0.0,0.002856851173498179,0.9642147513785915,0.004086592994245852,0
5396,0.015434703859580734,0,0.0060032530438678955,0.0,1.0,1.0,2.4841634580718974e-05,1.9639245177588407,0.0060032530438678955,0
5397,0.01647378101131064,0,0.005668012910836906,4.0,1.0,5.0,2.4841634580718974e-05,2.043856610709099,0.005668012910836906,0
5398,0.017556735978082383,0,0.02460192448752485,1.0,0.0,1.0,0.0028734129489442917,0.9553122498019206,0.02460192448752485,0
5399,0.06728678002798405,0,0.04259867745305845,3.0,2.0,5.0,0.0029232398006019903,0.04253150030700681,0.04259867745305845,1
5400,0.026568302665795573,0,0.004284199587038018,4.0,1.0,3.0,2.4985217076979593e-05,1.077930856440105,0.004284199587038018,0
5401,0.01661794023476859,0,0.005821057608349445,3.0,1.0,4.0,0.002914860908686206,1.9992732439969245,0.005821057608349445,0
5402,0.038187892379517974,0,0.007931869942299774,4.0,0.0,4.0,0.0,1.9632178061970649,0.007931869942299774,0
5403,0.004998350521046191,0,0.009613607115671607,4.0,3.0,7.0,3.3311680717211176e-05,1.0,0.009613607115671607,0
5404,0.017312885653763987,0,0.009582303110308,1.0,1.0,2.0,0.002922994290251779,0.9634707106575888,0.009582303110308,0
5405,0.009866079231503788,0,0.00609531717980899,2.0,0.0,2.0,0.005778593060025903,2.0120782224019536,0.00609531717980899,0
5406,0.03217731540631397,0,0.009796052474048078,0.0,0.0,0.0,0.005694594034601026,0.9757355872825713,0.009796052474048078,1
5407,0.0005979660597303371,0,0.009613192215819522,0.0,1.0,1.0,4.2121224866074544e-05,1.0242644127174287,0.009613192215819522,1
5408,0.002052697036677764,0,0.0,1.0,0.0,1.0,0.0028978122238290556,0.0,0.0,0
5409,0.0026506630964081013,0,0.0097046223449338,1.0,0.0,1.0,0.0028978122238290556,1.0,0.0097046223449338,0
5410,0.0020563633254377933,0,0.023401828629145804,1.0,0.0,1.0,0.0028978122238290556,1.0004280516624817,0.023401828629145804,0
5411,0.000594299770970308,0,0.005725693360812245,0.0,1.0,1.0,5.0540786372479246e-05,2.0243080707714967,0.005725693360812245,0
5412,0.002052697036677764,0,0.01377953037677454,0.0,0.0,0.0,0.00010078951754254745,0.00019408054339464798,0.01377953037677454,0
5413,0.006224829950788158,0,0.0,1.0,0.0,1.0,0.002805442267792913,0.0,0.0,0
5414,0.005626863891057821,0,0.003896604891559019,1.0,1.0,2.0,0.002855690998962981,1.0240740996524096,0.003896604891559019,0
5415,0.0005979660597303371,0,0.00360930516512481,1.0,1.0,0.0,0.002838903035638045,1.0120782224019536,0.00360930516512481,0
5416,0.0014583972657074562,0,0.005970919387969287,0.0,2.0,2.0,0.005778593060025903,1.9992598161396415,0.005970919387969287,0
5417,0.0014583972657074562,0,0.003673991733065929,1.0,1.0,0.0,0.0028561778434848233,0.9627305267972304,0.003673991733065929,0
5418,0.004847106632811959,0,0.019136174181221877,3.0,1.0,4.0,0.0028561778434848233,2.024031241857301,0.019136174181221877,0
5419,0.010945915477304446,0,0.015586580239995651,1.0,1.0,2.0,0.002922994290251779,2.9995801749168436,0.015586580239995651,0
5420,0.016390988169846743,0,0.013507083239484463,0.0,1.0,1.0,3.3311680717211176e-05,0.000428051662481721,0.013507083239484463,0
5421,0.0,0,0.011190369373543285,0.0,1.0,1.0,3.3504766049744644e-05,2.998740289899871,0.011190369373543285,0
5422,0.0020563633254377933,0,0.0015163018352989943,0.0,1.0,1.0,3.3504766049744644e-05,3.985921883637559,0.0015163018352989943,0
5423,0.0020563633254377933,0,0.005992895474585647,0.0,0.0,0.0,0.0,1.9992515895603162,0.005992895474585647,0
5424,0.0005979660597303371,0,0.006118511803638982,0.0,1.0,1.0,3.3504766049744644e-05,2.0120699958226282,0.006118511803638982,0
5425,0.011295566703636906,0,0.003583001580347134,0.0,1.0,1.0,3.3504766049744644e-05,1.0123903545998303,0.003583001580347134,0
5426,0.005070736752848748,0,0.009580224553094097,0.0,0.0,0.0,0.0,0.987181593737688,0.009580224553094097,0
5427,0.007683227216495614,0,0.0097046223449338,1.0,1.0,0.0,0.0029315604100933704,1.0,0.0097046223449338,0
5428,0.0014583972657074562,0,0.019266583444148333,1.0,1.0,0.0,0.0029315604100933704,2.0388258039624816,0.019266583444148333,0
5429,0.0005979660597303371,0,0.03317931531430479,1.0,1.0,0.0,0.0029315604100933704,2.026654779510068,0.03317931531430479,0
5430,0.021569952144749382,0,0.02349606538419824,0.0,0.0,0.0,0.005796306053714364,0.9753309280624762,0.02349606538419824,0
5431,0.0026654803180751196,0,0.0020991924337842582,1.0,0.0,1.0,0.002898250409670738,2.9628677856934473,0.0020991924337842582,0
5432,0.0026654803180751196,0,0.002129051135561999,1.0,1.0,2.0,0.0028561778434848233,2.999630245895986,0.002129051135561999,0
5433,0.021569952144749382,0,0.00012131739834442268,0.0,1.0,1.0,4.187780055880247e-05,0.012498047485109964,0.00012131739834442268,0
5434,0.0185537162148664,0,0.019408040855030895,1.0,1.0,0.0,0.0029315604100933704,1.9994050277149142,0.019408040855030895,0
5435,0.016497352889428607,0,0.009916166037555796,1.0,1.0,0.0,0.0028480461293426077,0.9876386624825955,0.009916166037555796,0
5436,0.016017000358786004,0,0.009613192215819522,1.0,1.0,0.0,0.0028480461293426077,1.0242644127174287,0.009613192215819522,0
5437,0.007034246284326862,0,0.013726731499568157,0.0,0.0,0.0,0.0,0.012383621884765716,0.013726731499568157,0
5438,0.0,0,0.017427466793807245,0.0,0.0,0.0,0.0,1.0239590132346166,0.017427466793807245,0
5439,0.0016940362858059443,0,0.00012012356645757505,0.0,0.0,0.0,0.0,0.012498047485109964,0.00012012356645757505,0
5440,0.0036578344841438626,0,0.003729428731582385,0.0,1.0,1.0,3.3504766049744644e-05,0.9995801749168436,0.003729428731582385,0
5441,0.005351870769949807,0,0.00012789373921978653,1.0,1.0,2.0,0.0028561778434848233,0.033960581934309175,0.00012789373921978653,0
5442,0.005920613348134152,0,0.009950847541384478,1.0,0.0,1.0,0.002889682609534568,0.9782327268854374,0.009950847541384478,0
5443,0.03785552523206759,0,0.017870060086056905,2.0,1.0,1.0,3.3504766049744644e-05,1.0241702527287373,0.017870060086056905,0
5444,0.016345027178911953,0,0.0042911852590757915,1.0,2.0,3.0,0.002948365674735951,1.0124049955714725,0.0042911852590757915,0
5445,0.0,0,0.02549147554175213,2.0,0.0,2.0,0.005763481344184279,3.9867450713543633,0.02549147554175213,0
5446,0.002400773846390425,0,0.015811282246184444,0.0,0.0,0.0,0.005763481344184279,2.99893838017411,0.015811282246184444,0
5447,0.0008928571917592443,0,0.003898681531413428,1.0,1.0,2.0,0.008645317746717542,0.9995719483375183,0.003898681531413428,0
5448,0.019028952457397774,0,0.001942303363565212,1.0,0.0,1.0,0.002873555309086482,2.9988781079426303,0.001942303363565212,0
5449,0.00823051411013298,0,0.005675037540113559,2.0,1.0,1.0,8.281093446780002e-06,2.023329174883088,0.005675037540113559,0
5450,0.001998428924151252,0,0.0018105849438863064,1.0,2.0,1.0,0.002881836402533262,3.999124213503194,0.0018105849438863064,0
5451,0.0,0,0.01162395496992441,1.0,1.0,0.0,0.002873555309086482,4.023285046823901,0.01162395496992441,0
5452,0.022866053575434808,0,0.009726421312151123,0.0,0.0,0.0,0.0,1.0361674879174245,0.009726421312151123,1
5453,0.010593696072602132,0,0.0038253402820927485,0.0,1.0,1.0,8.281093446780002e-06,0.9998133457769711,0.0038253402820927485,0
5454,0.027256087000164964,0,0.007845163683499246,1.0,0.0,1.0,0.002881836402533262,1.9874297238922054,0.007845163683499246,0
5455,0.04017282657081811,0,0.015393992794916822,1.0,1.0,0.0,0.0028901653631514227,2.9876163781152343,0.015393992794916822,1
5456,0.06402169281625775,0,1.4541803701306755e-05,3.0,0.0,3.0,0.0028901170805123153,0.03589074793055147,1.4541803701306755e-05,0
5457,0.018963444221668346,0,0.0016515114695599964,3.0,0.0,3.0,0.002890020520130783,3.0355063543221377,0.0016515114695599964,0
